,id,score
941,L86848,0.7263301610946655
942,L25036,0.7263011932373047
943,L53266,0.7262933254241943
944,L63616,0.7262836694717407
945,L94720,0.7262423038482666
946,L39424,0.7262347340583801
947,L63623,0.7261694073677063
948,L28397,0.7261685132980347
949,L45015,0.7260869145393372
950,L35827,0.726071298122406
951,L759,0.7260262966156006
952,L36076,0.7259560823440552
953,L40768,0.7259179353713989
954,L58816,0.7259088754653931
955,L53384,0.7259039878845215
956,L37489,0.7258523106575012
957,L64960,0.7257162928581238
958,L90496,0.7257072925567627
959,L26754,0.7256885766983032
960,L23874,0.725679874420166
961,L16334,0.7256760597229004
962,L3901,0.7256554961204529
963,L79170,0.725624144077301
964,L26944,0.7256221175193787
965,L23104,0.7256147861480713
966,L16123,0.7255183458328247
967,L45568,0.7254875302314758
968,L53235,0.7253973484039307
969,L55428,0.7252748012542725
970,L59799,0.7252623438835144
971,L47659,0.7252334952354431
972,L18943,0.7250851988792419
973,L30016,0.7250544428825378
974,L14272,0.7250110507011414
975,L74439,0.7249837517738342
976,L37626,0.7249608635902405
977,L16317,0.7249436378479004
978,L74493,0.7249425053596497
979,L3499,0.724941611289978
980,L27487,0.7248693704605103
981,L5511,0.7248693108558655
982,L63743,0.7248489260673523
983,L26749,0.7248295545578003
984,L55780,0.7247899770736694
985,L69186,0.7247260212898254
986,L42248,0.72467041015625
987,L53078,0.7246522307395935
988,L22429,0.7246348261833191
989,L3556,0.7246065735816956
990,L32045,0.7245645523071289
991,L85696,0.7244724631309509
992,L52856,0.7244523763656616
993,L19456,0.7243867516517639
994,L19264,0.7242768406867981
995,L89220,0.7242518067359924
996,L72787,0.7242223024368286
997,L37470,0.7242132425308228
998,L55915,0.7242099046707153
999,L22827,0.7242006063461304
1000,L86749,0.7241862416267395
1001,L6284,0.7241591811180115
1002,L35755,0.724118709564209
1003,L6331,0.724118709564209
1004,L69206,0.7240972518920898
1005,L7277,0.7240729928016663
1006,L66327,0.7240610718727112
1007,L93952,0.723976194858551
1008,L61890,0.7239759564399719
1009,L74361,0.7238742113113403
1010,L24724,0.7238144874572754
1011,L74944,0.7237635850906372
1012,L37481,0.7237470746040344
1013,L6210,0.7237362861633301
1014,L92727,0.7237337827682495
1015,L3529,0.7237195372581482
1016,L23488,0.7237083911895752
1017,L52484,0.7236328125
1018,L38084,0.723529577255249
1019,L80704,0.7234614491462708
1020,L22843,0.72344970703125
1021,L52295,0.7233701348304749
1022,L36928,0.7233174443244934
1023,L65920,0.7232834696769714
1024,L67456,0.7232774496078491
1025,L80898,0.7232224345207214
1026,L18603,0.7231649160385132
1027,L34539,0.7231143712997437
1028,L3571,0.7230952382087708
1029,L5534,0.7230491042137146
1030,L74371,0.7229243516921997
1031,L31360,0.7229049801826477
1032,L77252,0.7227978110313416
1033,L19108,0.7227879762649536
1034,L40701,0.7227349281311035
1035,L40606,0.722663938999176
1036,L52292,0.7226590514183044
1037,L98775,0.722632884979248
1038,L89209,0.7225959300994873
1039,L37486,0.7225517630577087
1040,L62397,0.722539484500885
1041,L72890,0.722539484500885
1042,L16249,0.7225376963615417
1043,L43027,0.7225350141525269
1044,L27278,0.7224979400634766
1045,L64211,0.722459077835083
1046,L50176,0.7223958969116211
1047,L5824,0.7223231792449951
1048,L49431,0.7222958207130432
1049,L37573,0.722290575504303
1050,L64576,0.7222678661346436
1051,L55869,0.7222283482551575
1052,L70144,0.7222045063972473
1053,L28587,0.7221593260765076
1054,L53462,0.7221318483352661
1055,L55363,0.7221318483352661
1056,L98370,0.7221297025680542
1057,L63595,0.7221004366874695
1058,L63558,0.7220409512519836
1059,L43123,0.7220407128334045
1060,L79293,0.7219601273536682
1061,L50199,0.7219321727752686
1062,L585,0.7218878865242004
1063,L46278,0.7218726873397827
1064,L6304,0.721871018409729
1065,L51129,0.7218626737594604
1066,L89921,0.7218317985534668
1067,L88068,0.7218317985534668
1068,L38059,0.7217648029327393
1069,L8287,0.72164386510849
1070,L52486,0.7216129302978516
1071,L65175,0.7215522527694702
1072,L49917,0.7215512990951538
1073,L71319,0.7215450406074524
1074,L27332,0.7214882373809814
1075,L52915,0.7214863896369934
1076,L86626,0.7214664816856384
1077,L37557,0.7214564681053162
1078,L22742,0.7214429974555969
1079,L43146,0.7214208841323853
1080,L50944,0.7214176058769226
1081,L5410,0.721388041973114
1082,L15616,0.7213873267173767
1083,L22720,0.7213551998138428
1084,L44823,0.7212939262390137
1085,L69015,0.7212532758712769
1086,L48235,0.7212207317352295
1087,L53447,0.7212058305740356
1088,L33963,0.7211707830429077
1089,L43108,0.7210718393325806
1090,L33940,0.7210565209388733
1091,L31275,0.7210561037063599
1092,L46338,0.7210551500320435
1093,L92702,0.7209573984146118
1094,L92418,0.7208786010742188
1095,L27470,0.7208766341209412
1096,L66880,0.7207720875740051
1097,L16000,0.720710039138794
1098,L47430,0.720630943775177
1099,L728,0.7205572128295898
1100,L96448,0.7205275297164917
1101,L54231,0.7205215692520142
1102,L79938,0.7205060720443726
1103,L63040,0.7204474806785583
1104,L53059,0.720280647277832
1105,L16109,0.7202261686325073
1106,L62272,0.7202086448669434
1107,L92672,0.7201845049858093
1108,L8788,0.7201123237609863
1109,L74820,0.7200711965560913
1110,L52516,0.720045804977417
1111,L51091,0.719977617263794
1112,L60736,0.7199417352676392
1113,L53355,0.719920814037323
1114,L3462,0.7199109196662903
1115,L53826,0.7198923230171204
1116,L73350,0.7198606133460999
1117,L47702,0.7198540568351746
1118,L19563,0.7198300361633301
1119,L63741,0.7197604775428772
1120,L50502,0.719731867313385
1121,L51128,0.7196725010871887
1122,L7552,0.7196478247642517
1123,L72925,0.7196027636528015
1124,L40594,0.7195898294448853
1125,L53828,0.7195152044296265
1126,L3596,0.7195056676864624
1127,L592,0.7194029688835144
1128,L68992,0.7193959355354309
1129,L25115,0.7193512320518494
1130,L72868,0.7193394303321838
1131,L60544,0.7193260192871094
1132,L74474,0.7193127870559692
1133,L22699,0.7192574739456177
1134,L26495,0.719160795211792
1135,L691,0.7191486954689026
1136,L92579,0.7191025018692017
1137,L92615,0.7190760374069214
1138,L16189,0.7190718650817871
1139,L40385,0.7190607786178589
1140,L25034,0.7190455198287964
1141,L22724,0.7190145254135132
1142,L53372,0.7190032005310059
1143,L52415,0.718970537185669
1144,L18496,0.7189087271690369
1145,L80043,0.718887448310852
1146,L52473,0.7188669443130493
1147,L89988,0.718825101852417
1148,L672,0.7187598943710327
1149,L76866,0.7187427878379822
1150,L25032,0.7187381982803345
1151,L53066,0.7187092900276184
1152,L72903,0.7186995148658752
1153,L64509,0.7186995148658752
1154,L57495,0.7186539769172668
1155,L98877,0.718616783618927
1156,L24619,0.7185726761817932
1157,L24707,0.7185651659965515
1158,L27412,0.7185430526733398
1159,L51137,0.7185183763504028
1160,L43059,0.7184782028198242
1161,L74310,0.7183849811553955
1162,L63620,0.7183376550674438
1163,L21760,0.7183249592781067
1164,L74178,0.7182977199554443
1165,L35935,0.7182162404060364
1166,L5565,0.7182162404060364
1167,L86747,0.7181928753852844
1168,L4180,0.7180899381637573
1169,L40685,0.7180811762809753
1170,L745,0.7180686593055725
1171,L55390,0.7180474400520325
1172,L53258,0.7180326581001282
1173,L24644,0.7180289626121521
1174,L38205,0.7179568409919739
1175,L53048,0.7178966403007507
1176,L30506,0.7178890705108643
1177,L48427,0.7178800106048584
1178,L39232,0.7178416848182678
1179,L29933,0.7178196310997009
1180,L53634,0.7177704572677612
1181,L61506,0.7177206873893738
1182,L47687,0.717720091342926
1183,L2752,0.7176961302757263
1184,L74431,0.7176169753074646
1185,L51166,0.7174862027168274
1186,L92644,0.7174821496009827
1187,L63174,0.7174630165100098
1188,L35860,0.717435359954834
1189,L59200,0.7174012064933777
1190,L51210,0.7173859477043152
1191,L27604,0.7173634171485901
1192,L74390,0.7173153162002563
1193,L92609,0.717300534248352
1194,L25101,0.7172276973724365
1195,L52971,0.7171131372451782
1196,L86623,0.7170915603637695
1197,L40194,0.7170762419700623
1198,L55531,0.7170401811599731
1199,L52345,0.7170153260231018
1200,L52932,0.7169929146766663
1201,L53757,0.7169764041900635
1202,L68032,0.7169758677482605
1203,L51524,0.7169654369354248
1204,L48198,0.7169322967529297
1205,L5931,0.7169213891029358
1206,L42246,0.7168217301368713
1207,L5476,0.7168148159980774
1208,L43081,0.7167924046516418
1209,L47490,0.7167633771896362
1210,L37503,0.7166765332221985
1211,L36951,0.7166351079940796
1212,L48189,0.7165612578392029
1213,L51146,0.716515302658081
1214,L90037,0.716384768486023
1215,L31168,0.7163211107254028
1216,L26475,0.7163207530975342
1217,L23231,0.7163043022155762
1218,L53442,0.7162018418312073
1219,L37620,0.7161773443222046
1220,L38464,0.7161646485328674
1221,L44608,0.7161600589752197
1222,L43671,0.7160947322845459
1223,L89910,0.7159789800643921
1224,L51499,0.7159756422042847
1225,L53046,0.7159053087234497
1226,L25130,0.71590256690979
1227,L32320,0.7158711552619934
1228,L90028,0.7158620953559875
1229,L16057,0.7158535122871399
1230,L6158,0.7158007025718689
1231,L46934,0.7157403230667114
1232,L55346,0.7157403230667114
1233,L2092,0.7157096862792969
1234,L644,0.7156440615653992
1235,L44934,0.7156118154525757
1236,L83991,0.7155702710151672
1237,L7174,0.7154995203018188
1238,L89923,0.7154970169067383
1239,L63831,0.7154802680015564
1240,L79244,0.7154306769371033
1241,L27355,0.7153887152671814
1242,L88030,0.7153817415237427
1243,L53163,0.7153792977333069
1244,L52857,0.7153452634811401
1245,L5504,0.7153433561325073
1246,L53023,0.7153072953224182
1247,L55350,0.715303361415863
1248,L55306,0.7152460813522339
1249,L5524,0.7151859998703003
1250,L1408,0.715184211730957
1251,L40667,0.7151643633842468
1252,L53263,0.7151636481285095
1253,L53476,0.7151628136634827
1254,L52614,0.7151488661766052
1255,L92671,0.7151397466659546
1256,L92226,0.7151390910148621
1257,L741,0.71513831615448
1258,L89246,0.7151131629943848
1259,L15997,0.7150866389274597
1260,L24733,0.7150601148605347
1261,L7147,0.715042233467102
1262,L5416,0.7149854898452759
1263,L23106,0.7149836421012878
1264,L51522,0.7149817943572998
1265,L19458,0.7149555087089539
1266,L38082,0.7149554491043091
1267,L32237,0.7149534225463867
1268,L92583,0.7148792743682861
1269,L16298,0.7148695588111877
1270,L14380,0.7148600220680237
1271,L10539,0.7148451209068298
1272,L40134,0.7147016525268555
1273,L615,0.7146908044815063
1274,L23572,0.7146626114845276
1275,L41469,0.7146573662757874
1276,L27220,0.7146522402763367
1277,L48390,0.7146263718605042
1278,L3245,0.7146103978157043
1279,L49814,0.714580774307251
1280,L74360,0.7144806385040283
1281,L52413,0.7144452929496765
1282,L72825,0.7144452929496765
1283,L7938,0.7144222855567932
1284,L55434,0.7144002318382263
1285,L697,0.7142712473869324
1286,L65728,0.7142555117607117
1287,L68224,0.7142152190208435
1288,L44802,0.7142006754875183
1289,L3662,0.7141809463500977
1290,L24734,0.7141548991203308
1291,L77249,0.7141492366790771
1292,L18982,0.7141419053077698
1293,L37452,0.7141414284706116
1294,L55748,0.7141363024711609
1295,L6978,0.7141314148902893
1296,L24173,0.7141138911247253
1297,L51906,0.7141003608703613
1298,L23101,0.7140539288520813
1299,L52481,0.7140434384346008
1300,L3614,0.7140283584594727
1301,L16660,0.7140017747879028
1302,L611,0.7139304876327515
1303,L752,0.7139220237731934
1304,L53611,0.7138817310333252
1305,L51082,0.7138187289237976
1306,L47268,0.7137814164161682
1307,L6275,0.7137609124183655
1308,L37570,0.7137343287467957
1309,L40582,0.7137183547019958
1310,L22813,0.7137108445167542
1311,L37539,0.713690459728241
1312,L646,0.7136737108230591
1313,L630,0.7136654853820801
1314,L64768,0.7135573625564575
1315,L43112,0.7135117053985596
1316,L19069,0.7134594321250916
1317,L79191,0.7134261131286621
1318,L26946,0.7133722305297852
1319,L72896,0.7133359313011169
1320,L593,0.7132689952850342
1321,L25143,0.713261067867279
1322,L61892,0.7132440209388733
1323,L51142,0.7132386565208435
1324,L92552,0.713235080242157
1325,L16093,0.7132120728492737
1326,L3628,0.7131841778755188
1327,L84928,0.7131326794624329
1328,L52294,0.7131291031837463
1329,L66621,0.7130870223045349
1330,L738,0.713080108165741
1331,L5248,0.7129807472229004
1332,L63617,0.7129231691360474
1333,L43091,0.7128892540931702
1334,L20333,0.7128660082817078
1335,L18592,0.7128476500511169
1336,L61335,0.7128414511680603
1337,L63619,0.7128372192382812
1338,L81856,0.7127881646156311
1339,L50582,0.7127553820610046
1340,L1951,0.7126888632774353
1341,L37441,0.7125788927078247
1342,L24066,0.7125771045684814
1343,L47364,0.71254563331604
1344,L35885,0.712493360042572
1345,L35773,0.7124906182289124
1346,L34499,0.7124534249305725
1347,L61508,0.7123916149139404
1348,L40577,0.7123796939849854
1349,L43163,0.7123772501945496
1350,L8130,0.7123495936393738
1351,L65536,0.7123161554336548
1352,L52232,0.7122678756713867
1353,L40376,0.7122641205787659
1354,L24191,0.7122156620025635
1355,L74886,0.7121769785881042
1356,L42306,0.7121347188949585
1357,L38487,0.7120718359947205
1358,L3138,0.7120529413223267
1359,L3115,0.7120472192764282
1360,L53042,0.7120354175567627
1361,L74337,0.7119982242584229
1362,L25081,0.7119402885437012
1363,L59587,0.7119161486625671
1364,L86818,0.7119085192680359
1365,L18468,0.711898148059845
1366,L22847,0.7118920087814331
1367,L87424,0.7118831276893616
1368,L89536,0.7118217945098877
1369,L50566,0.7117223739624023
1370,L5163,0.7116433382034302
1371,L47271,0.7116274833679199
1372,L59991,0.7115878462791443
1373,L92689,0.711580216884613
1374,L54039,0.711529016494751
1375,L93275,0.7115263938903809
1376,L69126,0.7115151286125183
1377,L74342,0.7114009857177734
1378,L61832,0.711381733417511
1379,L6159,0.7113751769065857
1380,L30407,0.7113580107688904
1381,L55370,0.711340069770813
1382,L53846,0.711340069770813
1383,L16283,0.7113110423088074
1384,L36062,0.7112681269645691
1385,L55352,0.711240828037262
1386,L27819,0.711169421672821
1387,L16288,0.7111518383026123
1388,L18973,0.7111237645149231
1389,L47263,0.7110857963562012
1390,L18824,0.711080014705658
1391,L27364,0.7110700607299805
1392,L61497,0.7110452055931091
1393,L72843,0.7110031247138977
1394,L42340,0.7109643220901489
1395,L3597,0.7109194993972778
1396,L69117,0.7109088897705078
1397,L39979,0.7108808755874634
1398,L62295,0.7108457088470459
1399,L63357,0.7108369469642639
1400,L20416,0.7108319997787476
1401,L35965,0.7108250260353088
1402,L6238,0.7108107805252075
1403,L52894,0.7108055353164673
1404,L35852,0.7108027338981628
1405,L16315,0.7108021974563599
1406,L33472,0.7107692956924438
1407,L5542,0.7107008695602417
1408,L52651,0.7106670141220093
1409,L16142,0.710595428943634
1410,L3172,0.7105077505111694
1411,L22726,0.710503339767456
1412,L15951,0.710499107837677
1413,L74432,0.7104962468147278
1414,L64599,0.7104805707931519
1415,L10516,0.71047443151474
1416,L55467,0.7104461193084717
1417,L61895,0.7104153633117676
1418,L61511,0.7104129791259766
1419,L28396,0.7104007601737976
1420,L23597,0.7103654146194458
1421,L94338,0.7103621363639832
1422,L2368,0.7103496193885803
1423,L74339,0.7103155255317688
1424,L51158,0.7102884650230408
1425,L47242,0.7102701663970947
1426,L27053,0.7102445363998413
1427,L24730,0.7102327942848206
1428,L96452,0.7101976275444031
1429,L47315,0.7101336121559143
1430,L6310,0.7101030945777893
1431,L37314,0.710101306438446
1432,L48278,0.7100974321365356
1433,L52362,0.7100753784179688
1434,L50667,0.7100351452827454
1435,L69177,0.7100306153297424
1436,L669,0.7100123167037964
1437,L40171,0.709875762462616
1438,L21867,0.7098747491836548
1439,L40393,0.7098671793937683
1440,L57032,0.7098272442817688
1441,L69376,0.7098091840744019
1442,L27517,0.7098087668418884
1443,L75712,0.7097768187522888
1444,L51187,0.7097299098968506
1445,L16490,0.709726870059967
1446,L18884,0.7097076177597046
1447,L20315,0.7096841335296631
1448,L24023,0.7096592783927917
1449,L28480,0.7096523642539978
1450,L26419,0.7096077799797058
1451,L3616,0.709600567817688
1452,L51193,0.7095904350280762
1453,L92578,0.709589421749115
1454,L15972,0.7095675468444824
1455,L49218,0.7095347046852112
1456,L49341,0.7095263600349426
1457,L63750,0.7095043063163757
1458,L3512,0.7094833254814148
1459,L64388,0.7094424962997437
1460,L18589,0.7094345688819885
1461,L59563,0.7093629837036133
1462,L47353,0.7093489766120911
1463,L25112,0.7093254327774048
1464,L55737,0.7093204259872437
1465,L16447,0.7093146443367004
1466,L52938,0.709284782409668
1467,L7275,0.709219753742218
1468,L59334,0.7092025279998779
1469,L24014,0.7091630101203918
1470,L72819,0.709158718585968
1471,L89311,0.709143340587616
1472,L26452,0.7091415524482727
1473,L43148,0.7091028094291687
1474,L92559,0.7090853452682495
1475,L92725,0.7090733051300049
1476,L18956,0.7090651988983154
1477,L22822,0.7090556025505066
1478,L89950,0.7090421319007874
1479,L90237,0.7090017199516296
1480,L67648,0.7089635729789734
1481,L73410,0.7089531421661377
1482,L89438,0.7089340090751648
1483,L2861,0.7089151740074158
1484,L71104,0.7088863253593445
1485,L52548,0.708865761756897
1486,L37535,0.7088153958320618
1487,L72926,0.7087230682373047
1488,L31467,0.7086822986602783
1489,L72957,0.708652138710022
1490,L16038,0.7085893154144287
1491,L8164,0.7085667252540588
1492,L52364,0.7085350155830383
1493,L30208,0.7085006237030029
1494,L72642,0.7084526419639587
1495,L25600,0.7084128856658936
1496,L53124,0.7083801627159119
1497,L47306,0.7083721160888672
1498,L55751,0.7082905173301697
1499,L86939,0.7082472443580627
1500,L51126,0.7082424163818359
1501,L84544,0.7082159519195557
1502,L70146,0.7082049250602722
1503,L90688,0.708202600479126
1504,L53356,0.70811527967453
1505,L15950,0.7080865502357483
1506,L69163,0.70808345079422
1507,L3471,0.7080569863319397
1508,L30699,0.7080488801002502
1509,L50628,0.7080318331718445
1510,L16196,0.7079916596412659
1511,L58624,0.7079900503158569
1512,L74398,0.707980751991272
1513,L53654,0.7079803943634033
1514,L5530,0.7079781889915466
1515,L40317,0.7079474329948425
1516,L66489,0.7079249024391174
1517,L26845,0.707891047000885
1518,L53207,0.7078771591186523
1519,L1183,0.7078424692153931
1520,L61889,0.7078366279602051
1521,L43051,0.7078114151954651
1522,L53433,0.7077957391738892
1523,L52291,0.7077957391738892
1524,L27325,0.7077828049659729
1525,L80919,0.7077798843383789
1526,L26703,0.7077372074127197
1527,L24363,0.7077038288116455
1528,L27307,0.7077022194862366
1529,L92665,0.7076939344406128
1530,L40614,0.7076715230941772
1531,L43102,0.7076647281646729
1532,L1024,0.7075217962265015
1533,L36052,0.7074856162071228
1534,L46914,0.7074828743934631
1535,L47289,0.7074687480926514
1536,L74967,0.7074439525604248
1537,L695,0.7074114084243774
1538,L22811,0.7073912024497986
1539,L33579,0.7073717713356018
1540,L67287,0.7073662281036377
1541,L74369,0.7073025703430176
1542,L74459,0.7072919607162476
1543,L46528,0.7072675824165344
1544,L81474,0.7072448134422302
1545,L25029,0.7071452140808105
1546,L47172,0.707084596157074
1547,L614,0.7069924473762512
1548,L92584,0.706981897354126
1549,L74358,0.7069663405418396
1550,L27350,0.7069529294967651
1551,L61483,0.7069514393806458
1552,L27499,0.7069251537322998
1553,L6279,0.7069251537322998
1554,L18970,0.7069244384765625
1555,L88040,0.7069140672683716
1556,L52797,0.7069019079208374
1557,L42688,0.7068405747413635
1558,L74485,0.706839382648468
1559,L64196,0.7068188786506653
1560,L48470,0.7067214250564575
1561,L24115,0.7066574692726135
1562,L3532,0.7066517472267151
1563,L19023,0.7066441178321838
1564,L34157,0.7065831422805786
1565,L50052,0.7065396308898926
1566,L89889,0.706524670124054
1567,L19156,0.7065233588218689
1568,L36059,0.7065002918243408
1569,L43018,0.7064934968948364
1570,L18902,0.7064583897590637
1571,L72841,0.7064468264579773
1572,L30701,0.7063780426979065
1573,L79903,0.7063591480255127
1574,L79147,0.7063591480255127
1575,L92800,0.7063243389129639
1576,L49734,0.7063050270080566
1577,L27453,0.7062726616859436
1578,L27663,0.7062658071517944
1579,L3796,0.7062454223632812
1580,L43156,0.7061914205551147
1581,L3487,0.706175684928894
1582,L28864,0.7061755061149597
1583,L65367,0.7061536908149719
1584,L16699,0.7060704231262207
1585,L35779,0.7060704231262207
1586,L55398,0.706051230430603
1587,L57110,0.706051230430603
1588,L55411,0.7060468792915344
1589,L18947,0.7059619426727295
1590,L587,0.7059502005577087
1591,L55556,0.7059465050697327
1592,L37604,0.7059392333030701
1593,L51243,0.7059332132339478
1594,L18534,0.7058972120285034
1595,L20246,0.7058972120285034
1596,L26803,0.7058929204940796
1597,L55880,0.7058519124984741
1598,L98761,0.7058498859405518
1599,L53357,0.7058289051055908
1600,L3587,0.7058228254318237
1601,L53322,0.705819845199585
1602,L47403,0.7058112025260925
1603,L22756,0.7058044672012329
1604,L59711,0.7057871222496033
1605,L2285,0.7057846188545227
1606,L63810,0.7057691216468811
1607,L92637,0.7057528495788574
1608,L37549,0.7056945562362671
1609,L3821,0.7056871652603149
1610,L52289,0.7056783437728882
1611,L59968,0.7056781053543091
1612,L35839,0.7056767344474792
1613,L27244,0.7056686282157898
1614,L51527,0.7056331634521484
1615,L6235,0.7056070566177368
1616,L76887,0.7055066227912903
1617,L670,0.7054775953292847
1618,L14363,0.7054539322853088
1619,L57798,0.7054406404495239
1620,L37458,0.7054221630096436
1621,L43083,0.7054213285446167
1622,L18567,0.7053948640823364
1623,L27542,0.7053948640823364
1624,L52865,0.7053940296173096
1625,L34534,0.7053801417350769
1626,L47334,0.7053629755973816
1627,L74318,0.7052973508834839
1628,L92701,0.7052954435348511
1629,L59585,0.7052302956581116
1630,L92698,0.7052236199378967
1631,L1759,0.7052072286605835
1632,L52676,0.705188512802124
1633,L50370,0.7051723599433899
1634,L86916,0.7051339149475098
1635,L37312,0.7051239013671875
1636,L16143,0.7050456404685974
1637,L29774,0.7050440907478333
1638,L18999,0.7050440311431885
1639,L55347,0.7050397992134094
1640,L613,0.7050328850746155
1641,L38087,0.7050069570541382
1642,L53130,0.7049444913864136
1643,L15426,0.7049252390861511
1644,L51328,0.7048760056495667
1645,L16475,0.7048720717430115
1646,L27028,0.7048357725143433
1647,L90711,0.7048285007476807
1648,L26879,0.7048160433769226
1649,L60375,0.7048010230064392
1650,L55332,0.7047854065895081
1651,L40610,0.7047795057296753
1652,L60759,0.7047520279884338
1653,L40683,0.7047202587127686
1654,L53011,0.7047121524810791
1655,L52850,0.7046946287155151
1656,L55417,0.7046893835067749
1657,L55717,0.7046669125556946
1658,L49926,0.7046331167221069
1659,L5441,0.7046257257461548
1660,L52587,0.7045918107032776
1661,L56512,0.7045554518699646
1662,L24969,0.7045272588729858
1663,L16363,0.7045197486877441
1664,L7204,0.7044798731803894
1665,L20992,0.7044422030448914
1666,L16451,0.7043884992599487
1667,L25014,0.7043812870979309
1668,L72883,0.7043643593788147
1669,L66112,0.7043408751487732
1670,L64983,0.7043316960334778
1671,L6272,0.7042767405509949
1672,L63560,0.7042750716209412
1673,L53625,0.7042678594589233
1674,L74458,0.7042551040649414
1675,L6180,0.70423823595047
1676,L19492,0.7041807770729065
1677,L83970,0.7041253447532654
1678,L74491,0.7040917873382568
1679,L73024,0.7040194272994995
1680,L74343,0.7039995193481445
1681,L3591,0.7039626240730286
1682,L633,0.7039462327957153
1683,L18619,0.7039316296577454
1684,L35798,0.7039316296577454
1685,L14368,0.70392906665802
1686,L50685,0.7039226293563843
1687,L25120,0.7038877606391907
1688,L63933,0.7038519978523254
1689,L23872,0.7038365602493286
1690,L16219,0.7038010358810425
1691,L89977,0.7037956118583679
1692,L79236,0.7037909030914307
1693,L19371,0.7037749290466309
1694,L37546,0.7037516832351685
1695,L24662,0.7037420868873596
1696,L40387,0.7036837339401245
1697,L3470,0.7036322951316833
1698,L2560,0.7036058306694031
1699,L76857,0.7036006450653076
1700,L27103,0.7035985589027405
1701,L7169,0.7035917043685913
1702,L6285,0.7035698294639587
1703,L29803,0.7035698294639587
1704,L96441,0.7035663723945618
1705,L3712,0.7035154700279236
1706,L40125,0.7035140991210938
1707,L92735,0.7035073637962341
1708,L3558,0.7034884095191956
1709,L98361,0.7034282088279724
1710,L832,0.7034233212471008
1711,L24557,0.7034074068069458
1712,L23227,0.7033754587173462
1713,L47321,0.7033600211143494
1714,L53002,0.7033513784408569
1715,L24994,0.7033334970474243
1716,L25150,0.7033097147941589
1717,L72928,0.7032958269119263
1718,L5056,0.7032628059387207
1719,L56704,0.7032479047775269
1720,L71421,0.7032444477081299
1721,L62466,0.7031647562980652
1722,L16420,0.703153669834137
1723,L89930,0.7031115889549255
1724,L16374,0.7031022310256958
1725,L52831,0.7030648589134216
1726,L52472,0.703050971031189
1727,L74320,0.7029938101768494
1728,L30397,0.7029754519462585
1729,L52395,0.7029667496681213
1730,L88768,0.7029205560684204
1731,L47347,0.7028810977935791
1732,L92558,0.7028645277023315
1733,L55191,0.7028232216835022
1734,L24708,0.7027844786643982
1735,L22796,0.7027834057807922
1736,L69185,0.7027685046195984
1737,L27203,0.7027677893638611
1738,L27626,0.702765941619873
1739,L53273,0.7027519941329956
1740,L61446,0.7027519345283508
1741,L40363,0.7027515769004822
1742,L52810,0.7027468681335449
1743,L96451,0.7027350068092346
1744,L69128,0.7027186155319214
1745,L24256,0.7026719450950623
1746,L19423,0.7026212215423584
1747,L85504,0.702613115310669
1748,L43782,0.7025946974754333
1749,L53164,0.7025851607322693
1750,L42880,0.7025274634361267
1751,L27037,0.7024237513542175
1752,L24765,0.7024236917495728
1753,L48582,0.7023953199386597
1754,L33172,0.702366054058075
1755,L84162,0.7023467421531677
1756,L52674,0.7023289203643799
1757,L24703,0.7023248076438904
1758,L27424,0.7023142576217651
1759,L22797,0.7023018002510071
1760,L61143,0.7022987604141235
1761,L5559,0.7022915482521057
1762,L19549,0.7022862434387207
1763,L62679,0.702263355255127
1764,L26365,0.702256441116333
1765,L7191,0.7021925449371338
1766,L55766,0.7021399140357971
1767,L46340,0.7021175026893616
1768,L61526,0.7020859718322754
1769,L90690,0.7020776867866516
1770,L47282,0.7020531892776489
1771,L89223,0.701985239982605
1772,L48957,0.7019830942153931
1773,L47251,0.7019690275192261
1774,L26836,0.7019389867782593
1775,L15618,0.7019181251525879
1776,L45591,0.7019137740135193
1777,L20994,0.7018956542015076
1778,L51117,0.7018661499023438
1779,L60567,0.701841413974762
1780,L89912,0.7018216252326965
1781,L16055,0.7018155455589294
1782,L16388,0.7017822861671448
1783,L16091,0.7017515897750854
1784,L55335,0.7017325758934021
1785,L43022,0.7017016410827637
1786,L51122,0.7016927599906921
1787,L52886,0.7016696929931641
1788,L90016,0.7016682028770447
1789,L40545,0.7016249895095825
1790,L28205,0.7015855312347412
1791,L46720,0.7015679478645325
1792,L74319,0.7015442848205566
1793,L33055,0.7015206813812256
1794,L26731,0.701457142829895
1795,L10399,0.7014507055282593
1796,L53254,0.7014464735984802
1797,L19181,0.7014289498329163
1798,L53215,0.7013963460922241
1799,L92679,0.701355516910553
1800,L71238,0.7013395428657532
1801,L44742,0.7012817859649658
1802,L90026,0.701238214969635
1803,L55327,0.7012171745300293
1804,L42326,0.7012171745300293
1805,L80004,0.7011793255805969
1806,L40518,0.7011738419532776
1807,L96470,0.7011529207229614
1808,L43101,0.7011296153068542
1809,L27709,0.7011233568191528
1810,L36036,0.7011059522628784
1811,L4198,0.7010680437088013
1812,L1300,0.7010414600372314
1813,L55959,0.7010179162025452
1814,L61696,0.7009760737419128
1815,L92717,0.7009703516960144
1816,L30123,0.7009464502334595
1817,L79138,0.7009454965591431
1818,L48834,0.700911283493042
1819,L27335,0.7008944749832153
1820,L1600,0.7008593082427979
1821,L24448,0.7008549571037292
1822,L22781,0.7008501887321472
1823,L89758,0.7008433938026428
1824,L46916,0.7008293867111206
1825,L68416,0.7007639408111572
1826,L6236,0.7007521390914917
